date,aod550,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,AOT,WVP,no2,so2,co,hcho,o3,ai,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2020-11-14,0.3499762658227848,,,,,,,,,,,,,,,2.645747494299169e-05,4.380363020619075e-05,0.0391316823661442,1.0934439213705105e-05,0.119264560438848,-1.5375659045846075,20.55,13.48,63.9,0.0,100260.21,1.27,303.49,0.0,0.14,-0.001543,16816737.61,28537336.16,0.0,1.6336,272.73,-0.7142921172691032,0.699847677146407,birgunj
2020-11-15,0.3349651898734178,,,,,,,,,,,,,,,2.708743722511741e-05,,0.0359712083195686,0.0004389602110092,0.1186893554120847,-1.5335925497464051,20.69,12.83,60.71,0.0,100266.6,1.23,288.16,0.0,0.1397,-0.001557,16769655.02,28417875.33,0.0,1.614,247.73,-0.7021479494046978,0.7120310787787131,birgunj
2020-11-16,,,,,,,,,,,,,,,,,,,,0.1181668862700811,-1.417442321777762,20.05,14.44,70.11,0.12,100198.03,2.07,338.21,0.0,0.1402,-0.000949,11166650.81,29666915.09,0.0,1.6031,227.45,-0.6897960046655887,0.7240037789593305,birgunj
2020-11-17,0.3704541139240506,,,,,,,,,,,,,,,3.091931109489036e-05,0.0010690077132153,0.0375587566027523,9.252673565116736e-05,0.1184767415867144,-1.0207934971908628,20.4,13.28,63.68,0.0,99938.45,2.46,345.42,0.0,0.1403,-0.001341,16453761.79,28480659.02,0.0,1.5927,321.68,-0.6772399381909491,0.7357622347736527,birgunj
2020-11-18,0.5535854430379749,,,,,,,,,,,,,,,2.2609359505876887e-05,,0.0429391190409787,0.000182570439885,0.1165281636601629,-1.525439485866789,20.44,14.3,67.85,0.0,100016.2,1.96,347.55,0.0,0.14,-0.001266,16279530.78,28903264.68,0.0,1.5822,351.22,-0.6644834655228552,0.7473029667054296,birgunj
2020-11-19,0.9338718354430384,,,,,,,,,,,,,,,3.671125639882887e-05,,,0.0002511693343958,0.1156156197223227,-1.68761841665043,20.04,14.1,68.63,0.0,100030.13,0.48,260.36,0.0,0.1398,-0.001217,15632866.13,29441830.78,0.0,1.5717,254.62,-0.6515303615068021,0.75862255966641,birgunj
2020-11-20,1.552,,,,,,,,,,,,,,,1.979137422114479e-05,,0.0505787581205517,0.0004362325794885,0.119461555897123,-1.9276058223355088,20.78,14.32,66.53,0.0,100042.74,1.28,337.06,0.0,0.1395,-0.001232,15458258.95,29847410.05,0.0,1.5612,343.49,-0.6383844591746642,0.7697176640069211,birgunj
2020-11-21,0.8487594936708862,,,,,,,,,,,,,,,3.1016899683719054e-05,0.0001557663076846,0.0484793355162374,7.435047827676978e-06,0.1223468369856949,-1.092607379110745,19.5,11.53,60.02,0.0,100131.09,1.87,349.36,0.0,0.1393,-0.001153,14933363.11,28824105.77,0.0,1.5508,449.27,-0.6250496486104377,0.7805849965070866,birgunj
2020-11-22,0.7065142405063293,,,,,,,,,,,,,,,3.216273034923728e-05,0.0006464802427219,0.0427711009979374,0.0002350065333303,0.1277339011431117,-0.5446687936784445,18.03,10.31,60.66,0.0,100338.28,1.65,346.76,0.0,0.1391,-0.001098,15749734.61,27529821.35,0.0,1.5403,324.24,-0.6115298757991053,0.7912213413483807,birgunj
2020-11-23,0.959960443037975,,,,,,,,,,,,,,,4.359360606233669e-05,0.0007947563453097,,0.0004712329959251,0.1266406623809634,-0.6647351991282467,18.05,10.75,62.4,0.0,100462.69,0.65,283.43,0.0,0.139,-0.00112,15799939.52,27583343.49,0.0,1.5298,304.12,-0.5978291414589552,0.801623551065242,birgunj
