date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site,pm2.5
2026-02-19,0.4151972533128827,768.0671742760301,861.3035315787249,1025.2534313815715,1186.5073229260795,1388.2086151843182,1618.791433261148,1738.4253400638734,1766.842485842248,1827.3999494945672,1808.886946313303,2070.797988718836,1831.515046919314,313.16420527855024,1241.8792697205756,5.082792486324721e-05,0.00033055033,0.0304951643812228,0.0001399526063203,0.1283518955747778,0.13434875,14.27,9.04,70.79,2.03,84203.92,0.57,38.26,0.0,0.1715,-0.001521,15802608.0,28091894.0,2.1853,2.8912,300.02,0.7579216274973472,0.6523456189565257,kathmandu,91.27858411328806
2026-02-20,0.3480185340134278,757.3498446180084,843.1614799040323,1018.328532211114,1211.1548807767178,1443.5388093341617,1669.7819902304457,1757.6207063522577,1800.1934167325307,1877.6202083533212,1871.139679037116,2224.499393512034,1928.3828053718207,364.275183740269,1187.624907415859,4.0186537129641625e-05,0.00027436225,0.0350192111501252,0.0001198623957356,0.1230252125833633,0.4631805,14.27,5.41,55.23,1.91,84144.6,0.21,2.53,0.0001,0.1893,-0.002126,18180920.0,26463484.0,2.1864,2.8918,589.51,0.7690308592589181,0.6392116531380588,kathmandu,85.97641035692509
2026-02-21,0.2865118012904445,747.1519586460531,862.1142786930978,1039.5951643032156,1202.3351706156886,1436.016463540379,1699.6042037696857,1807.6463305119453,1864.408381714113,1934.100525203536,1941.7171970214608,2208.727308887824,1891.8292745357917,300.8219768571424,1076.7185720845723,6.555254134363715e-05,0.00038857077,0.0339506325959415,0.0001436319974669,0.1241488924215014,0.5897995,13.61,4.78,55.16,0.08,83713.52,0.35,15.84,0.0,0.1789,-0.001927,19223766.0,26126635.0,2.1876,2.8923,596.44,0.7799125224167177,0.6258885343075018,kathmandu,84.5630534411352
2026-02-22,0.3372107805398206,772.9482758884196,883.5070061143915,1051.750977479354,1205.9966401278498,1447.4404508992493,1684.328971982549,1797.4382757660578,1846.04856112328,1941.0107113381732,1956.959262047579,2169.6772724487278,1873.369007964512,298.46026735674474,1097.041115843057,6.605056796226251e-05,0.00027436225,0.0395341002135954,0.0002899430831296,0.1219570203953998,-0.104736105,12.81,5.91,62.9,0.56,83569.25,0.48,34.95,0.0,0.174,-0.001581,16381662.0,26603991.0,2.1887,2.8929,490.73,0.7905633969115482,0.612380204990065,kathmandu,88.9679912557056
2026-02-23,0.4239358709323357,829.9228000128005,885.740866822252,1028.7914453601793,1157.2439233573089,1332.492082046803,1520.604502913321,1578.427484640198,1607.4476664353865,1671.3468476421365,1665.9974886464724,1962.918608674619,1723.437830707432,271.3974628993328,1182.544549049153,7.898312386945197e-05,0.00027436225,0.041961915796201,0.0002182751835578,0.1258113249709279,-0.3970962,13.19,6.74,64.94,1.33,83681.38,0.76,49.99,0.0,0.1697,-0.001462,15662156.0,27276148.0,2.1897,2.8934,465.59,0.8009803309782905,0.5986906625177214,kathmandu,89.70682206267387
2026-02-24,0.4700969189590668,799.8104406403135,873.7363698313138,1027.922341094194,1190.4938151893791,1397.420600667098,1665.359459533897,1805.693834955576,1819.084510939104,1899.3881191654189,1910.9072985979712,2129.714109101424,1852.248702381132,271.3974628993328,1147.77346429021,5.004595126700482e-05,0.0004406936,0.0251715370261862,0.000217968445695,0.1281242185369901,-0.7963519,11.19,7.93,80.38,5.5,83826.21,0.16,216.91,0.0002,0.2215,-0.001788,13673140.0,27634050.0,2.1909,2.894,448.75,0.8111602420785621,0.5848239578463322,kathmandu,77.0109134476762
2026-02-25,0.3873225154338433,936.3850619837716,988.6349272469477,1083.5921343753969,1215.3462819819906,1420.0888437444908,1609.8478471070666,1718.8029630118492,1716.910151468855,1801.1864118438427,1791.6738271134905,2107.529049158084,1898.5975996025304,276.17151916614847,1418.967995882088,4.217713126007858e-05,0.00041737818,0.0449358850294452,0.0002139561154718,0.123505976707951,0.13434875,11.7,5.95,67.8,0.56,83775.18,0.37,321.66,0.0001,0.2254,-0.001891,16405792.0,26297271.0,2.192,2.8945,427.62,0.8211001178128892,0.5707841943569036,kathmandu,79.99041250484137
2026-02-26,0.4977440287244475,867.1002341684438,945.0204818501048,1091.0225711000387,1240.8957897887612,1504.2576410194192,1732.084602457424,1872.2160746506863,1936.15055845582,1978.5623585367116,1991.861183225932,2249.072354073195,1961.745019730553,287.7380487319569,1103.3569250709522,6.0384856764697386e-05,0.00041737818,0.0439733860170015,0.0001158752891487,0.1225385796736152,-0.008412313,12.35,6.02,65.31,0.59,83555.29,0.27,32.57,0.0001,0.2122,-0.001878,17581736.0,27841835.0,2.1931,2.8951,531.7,0.8307970168121247,0.5565755266413303,kathmandu,80.71751285941264
2026-02-27,0.566964246050521,816.647328587482,906.9675457723044,1075.2453338149012,1238.5337827632584,1504.8222197603588,1712.7615685718708,1861.8281742180025,1892.4584279956312,1978.5665626431276,1974.6174379091945,2227.7070316725,1950.8505050309109,316.4207570495977,1179.6324723214152,5.436855834904959e-05,0.00041737818,0.0389459448867398,7.9897287445411e-05,0.1227790934807506,-0.20337754,12.12,6.81,69.99,0.53,83424.76,0.31,8.34,0.0001,0.2063,-0.001369,10994636.0,29160025.0,2.1942,2.8957,450.04,0.8402480696078469,0.5422021592729844,kathmandu,81.79257721290124
2026-02-28,0.6461394719281353,846.6883069038826,969.1615609210236,1048.7748852549964,1155.9049284486691,1316.8978612541546,1483.8508248060946,1583.6394993132528,1600.9267712011642,1648.1159627333193,1646.9941695842724,1906.926588715048,1770.5517662543411,280.9213114612611,1080.0397259788954,6.605056796226251e-05,0.00027436225,0.0384307043007928,0.0003051616198922,0.1253508211783974,-0.3602703,12.98,6.8,66.12,0.26,83380.28,0.35,28.17,0.0,0.1978,-0.00168,15906738.0,27276439.0,2.1953,2.8962,476.38,0.8494504794814806,0.527668345562516,kathmandu,82.68053686608017
2026-03-01,0.2831586279840648,773.6317896134994,860.3679319051051,1018.9067044111108,1207.2742313558851,1396.4499611509875,1612.48199969071,1716.4134168008056,1730.9643995028423,1803.7475333567904,1784.8212091623857,2165.299966015699,1920.614744476889,263.37265339361466,1205.8203502228916,4.744963786784264e-05,0.00033055033,0.0391282255426937,0.0003051616198922,0.1245495562402566,0.0028052256,11.51020336151123,6.511926174163818,72.0552978515625,3.6198270320892334,83907.0546875,0.6055830121040344,117.5928955078125,-1.4000000192027072e-05,0.1806199997663498,-0.0014299999456852,16700745.0,25853836.0,2.16429090499878,2.88300895690918,335.3417663574219,0.8584015232918917,0.512978386299228,kathmandu,72.11765720362918
2026-03-02,0.5272204167048162,942.6550452732698,1008.8910547949678,1156.1066657073206,1323.150366018048,1531.418043771435,1727.7974456515058,1805.7281807806205,1850.1428981162585,1919.1715369649603,1921.6139529283228,2282.457829725284,1994.7574408318912,372.0511238885192,1144.0483953976195,4.67737520574877e-05,0.00027436225,0.0307645746683101,7.9897287445411e-05,0.1230252125833633,0.09401027,11.523767471313477,6.560910224914551,71.25203704833984,4.2750020027160645,83904.34375,0.6312369704246521,114.00204467773438,-6.000000212225132e-06,0.18367700278759,-0.0014280000468716,16706092.0,25965626.0,2.16157603263855,2.882989883422852,331.7998352050781,0.8670985522812081,0.4981366284784055,kathmandu,82.98395190603293
2026-03-03,0.6467562256444446,806.749209348096,900.3285114364486,1075.2453338149012,1249.7424325459774,1478.849259703264,1684.328971982549,1756.82508376424,1812.979296084411,1872.081564173884,1862.838020838792,2253.54822101773,1994.068206952044,273.1913009378513,1288.4246189705334,4.722441213225116e-05,0.00033055033,0.0307331675098294,0.0001643858877294,0.1212057319483532,0.5897995,11.60539722442627,6.616366863250732,71.94925689697266,5.980000019073486,83953.0625,0.6242650151252747,113.47216033935548,-1.2999999853491316e-05,0.1829479932785034,-0.0013980000512674,16664001.0,25881586.0,2.162240982055664,2.8828020095825195,337.0182189941406,0.8755389928586302,0.4831474640149687,kathmandu,81.42673514082095
2026-03-04,0.6738744037188469,773.8404782008066,871.9362955964314,1054.4603280907404,1238.1680471287425,1457.833544243996,1662.5543274837678,1753.976941172832,1779.4164657900014,1855.981379199113,1860.0763076514693,2247.318257434668,1977.030106412591,268.1796690323935,1311.9482681037423,4.67737520574877e-05,0.00033055033,0.0420881244975885,0.0001529972418397,0.1207874562705517,-0.20337754,11.566089630126951,6.547264099121094,71.06877899169922,4.466808795928955,83925.7890625,0.6291450262069702,112.76065063476562,-6.000000212225132e-06,0.1815579980611801,-0.0014270000392571,16757589.0,26003766.0,2.16384506225586,2.8837320804595947,334.3287048339844,0.8837203473619977,0.4680153284438345,kathmandu,80.41908024260562
